object_id,period,type,band,mean_mag,err_mag,chi_squared,[Fe/H],[Fe/H]_error,E(B-V),E(B-V)_error,Distance_modulus,Distance_modulus_error
492185242,0.338922,RRc,g,19.202171,0.021526,3.028251,-2.073380,0.353738,0.073596,0.018968,18.671905,0.991888
492188020,0.627432,RRab,g,19.615377,0.035052,1.888478,-1.673383,0.469107,0.081183,0.033384,18.633273,0.873102
492188695,0.598718,RRab,g,19.585267,0.022715,45.693543,-2.029703,0.423353,0.076631,0.036419,18.686368,0.972842
492229985,0.577609,RRab,g,19.587287,0.016771,4.751342,-1.453244,0.510806,0.084218,0.038695,18.493211,0.824769
492230708,0.576907,RRab,g,19.664575,0.012084,73.544096,-1.111158,0.535525,0.093323,0.031108,18.559469,0.739248
492248957,0.546045,RRab,g,19.547547,0.027502,0.185321,-2.086171,0.394309,0.110773,0.038695,18.697441,1.029604
492249126,0.543193,RRab,g,19.541016,0.025540,0.722900,-2.148708,0.389742,0.106221,0.034143,18.693229,1.024660
492251783,0.510243,RRab,g,19.338333,0.339401,8.673097,-1.419275,0.417298,0.085735,0.030349,18.566753,0.793247
492255853,0.512496,RRab,g,19.438249,8.305254,0.057418,-1.450325,0.461148,0.115326,0.038695,18.709992,0.802860
492256993,0.551828,RRab,g,19.645301,0.029710,0.611962,-1.324327,0.478577,0.094840,0.028832,18.425116,0.767705
492262905,0.580592,RRab,g,19.485949,0.019912,0.198598,-1.914913,0.440765,0.110773,0.041730,18.680059,0.952151
492346131,0.602865,RRab,g,18.448820,0.115012,1.524981,-1.771080,0.467639,0.044764,0.047041,18.613551,0.914514
492354967,0.514066,RRab,g,18.212620,0.465010,0.728293,-1.221153,0.627602,0.073596,0.042489,18.246822,0.789495
492453296,0.540545,RRab,g,18.328542,0.227764,0.041855,-1.863038,0.561792,0.076631,0.044765,18.588243,0.963894
492453338,0.585541,RRab,g,19.100735,0.088940,0.199529,-1.468288,0.422854,0.076631,0.044765,18.443846,0.805333
492457014,0.621320,RRab,g,19.152107,0.032274,1.779875,-1.904955,0.577790,0.087253,0.035660,18.489900,0.981125
492458197,0.470280,RRab,g,19.669682,0.535323,1.669065,-1.322869,0.472496,0.084977,0.036419,18.471501,0.791651
492459122,0.594720,RRab,g,18.971682,0.072971,0.328834,-1.052347,0.485731,0.083459,0.027314,18.428917,0.732473
492460497,0.628576,RRab,g,19.141848,0.021521,5.585549,-1.765228,0.435521,0.084977,0.031866,18.408327,0.900599
492482862,0.561793,RRab,g,19.087573,0.015106,14.341224,-1.759516,0.518918,0.078907,0.033384,18.465803,0.907982
492488282,0.650449,RRab,g,19.176404,0.057648,0.705424,-1.537827,0.474663,0.087253,0.036419,18.515938,0.837062
492488458,0.475490,RRab,g,19.004489,3.191185,1.148897,-1.119811,0.692945,0.087253,0.036419,18.469312,0.776619
492489700,0.527494,RRab,g,19.117500,0.087917,0.857080,-1.338983,0.501529,0.092564,0.036419,18.548745,0.781675
492490266,0.629713,RRab,g,18.729792,0.166210,1.416251,-1.907854,0.493301,0.084218,0.037936,18.437095,0.943062
492491703,0.653394,RRab,g,19.494844,0.066529,0.000791,-2.073405,0.521230,0.092564,0.037178,18.582722,1.006544
492492466,0.644412,RRab,g,19.565207,0.020299,2.087374,-1.843916,0.431686,0.108497,0.043247,18.489340,0.908833
492493925,0.654099,RRab,g,18.966860,0.063712,0.005706,-1.859063,0.460711,0.091805,0.043247,18.458913,0.917095
492500471,0.631516,RRab,g,18.613201,2.315658,0.460390,-1.535380,0.459865,0.087253,0.029590,18.497209,0.847639
492507331,0.654054,RRab,g,19.324549,0.026935,0.000094,-1.931836,0.650567,0.075113,0.061457,18.597851,0.990102
492586638,0.608802,RRab,g,18.547107,0.144390,0.496486,-1.807775,0.451320,0.084977,0.066768,18.447817,0.925424
492605233,0.558002,RRab,g,19.773593,0.066907,3.151967,-2.049015,0.384690,0.113050,0.031108,18.611156,0.990783
492605573,0.607381,RRab,g,19.507595,0.027467,0.492853,-1.376847,0.479791,0.103945,0.033384,18.492139,0.795752
492612963,0.537777,RRab,g,19.539925,0.078680,0.442277,-1.536160,0.446339,0.091805,0.034901,18.575733,0.827117
492613784,0.592707,RRab,g,19.304368,0.019178,0.981786,-1.576666,0.461592,0.081183,0.048558,18.544349,0.873143
492614260,0.615064,RRab,g,18.985843,0.262294,0.122137,-1.930038,0.450805,0.062974,0.036419,18.887778,0.966173
492614668,0.572493,RRab,g,19.371631,0.029844,0.740396,-2.224371,0.523503,0.086494,0.026555,18.630210,1.052768
492624637,0.614193,RRab,g,18.468621,1.198632,0.032986,-1.226010,0.464656,0.089529,0.041730,18.449099,0.751438
492632278,0.592102,RRab,g,19.345830,0.079316,5.563221,-1.155744,0.557077,0.069044,0.028832,18.382550,0.770531
492643412,0.606271,RRab,g,18.671613,17.787518,0.089115,-1.562592,0.564419,0.066767,0.038695,18.535201,0.851775
492646792,0.365188,RRc,g,19.134058,0.048436,0.036896,-1.917416,0.348818,0.077389,0.042489,18.554595,0.925809
492648009,0.501244,RRab,g,19.337252,0.042927,2.106267,-1.270521,0.477901,0.068285,0.024279,18.541201,0.746158
492648036,0.604045,RRab,g,19.240746,1.638676,1.192329,-1.949507,0.427387,0.060698,0.035660,18.812283,0.930838
492653213,0.662897,RRab,g,19.109383,0.350362,6.650820,-1.903379,0.512946,0.072078,0.037178,18.533876,0.949558
492659474,0.476743,RRab,g,19.077782,0.079731,0.239832,-1.596634,0.444804,0.082701,0.047041,18.495558,0.854660
492672050,0.668854,RRab,g,19.296717,0.038118,0.036209,-1.842741,0.513279,0.076631,0.050076,18.396223,0.941176
492673469,0.811369,RRab,g,19.203671,0.211653,0.270429,-2.334336,0.502045,0.071320,0.056904,18.427934,1.069735
492678359,0.667466,RRab,g,19.643775,0.070300,0.098474,-1.412585,0.467796,0.075872,0.057663,18.390993,0.820458
492683979,0.708268,RRab,g,18.275701,2.102857,0.343488,-2.149087,0.480645,0.091047,0.046282,18.486807,1.024172
492685061,0.620348,RRab,g,19.364912,0.096651,3.057543,-1.544469,0.459065,0.085735,0.035660,18.404104,0.834681
492700862,0.519960,RRab,g,18.871222,1.009771,0.016197,-1.169935,0.771174,0.081183,0.034143,18.462224,0.813482
492712452,0.527225,RRab,g,19.139365,0.023627,0.027951,-2.046164,0.419277,0.082701,0.047800,18.676777,0.963766
492734792,0.655120,RRab,g,18.006455,0.274919,0.003370,-1.247805,0.547899,0.063732,0.046282,18.547243,0.765240
492912148,0.692599,RRab,g,17.873551,0.128868,1.854092,-1.718991,0.833267,0.078148,0.037936,18.385950,0.961959
493145398,0.562854,RRab,g,19.221769,0.090941,2.287697,-1.554119,0.449058,0.106221,0.034143,18.388368,0.848373
493147346,0.581075,RRab,g,19.487958,0.021389,10.777327,-1.137708,0.513917,0.093323,0.028073,18.479227,0.738585
493153471,0.643036,RRab,g,19.262186,0.020627,1.881771,-2.350421,0.456315,0.090288,0.021244,18.550439,1.071166
493156449,0.352715,RRc,g,19.679511,0.021480,1.088034,-1.705666,0.367100,0.091047,0.028073,18.742412,0.871906
493159518,0.632664,RRab,g,19.896515,1.947216,0.251185,-1.561120,0.490592,0.107739,0.032625,18.522458,0.867068
493169274,0.470196,RRab,g,19.486106,0.116377,0.754424,-1.406980,0.388261,0.078907,0.028832,18.658809,0.790896
493169568,0.621521,RRab,g,19.532941,0.036035,2.623773,-1.877742,0.432303,0.076631,0.025038,18.686922,0.932898
493201866,0.525695,RRab,g,19.069028,0.125162,0.009770,-1.787265,0.447633,0.092564,0.035660,18.705930,0.914488
493202417,0.616009,RRab,g,19.524214,0.017131,0.042223,-1.882583,0.426196,0.084218,0.025038,18.792781,0.933375
493213051,0.613624,RRab,g,19.668476,0.016108,0.022785,-1.862427,0.424037,0.101669,0.047800,18.751372,0.929803
493213079,0.781323,RRab,g,19.928976,0.014948,7.625509,-1.938676,0.587099,0.089529,0.048558,18.510445,1.000211
493216153,0.628729,RRab,g,19.347175,0.155078,0.000904,-1.145712,0.489874,0.113808,0.039454,18.430108,0.762687
493216537,0.551143,RRab,g,19.975648,4.610534,0.114956,-1.606935,0.451388,0.117602,0.024279,18.634892,0.861992
493219185,0.638612,RRab,g,19.566099,0.018381,4.716685,-1.805049,0.477962,0.100910,0.027314,18.585973,0.911811
493219923,0.563076,RRab,g,19.785623,0.016552,6.716966,-1.786360,0.556385,0.100151,0.025797,18.737025,0.938245
493223011,0.618638,RRab,g,19.534078,0.061375,0.072312,-1.955059,0.400209,0.116084,0.032625,18.787060,0.935932
493227024,0.540724,RRab,g,19.760439,1.475475,0.536348,-1.462966,0.421209,0.137329,0.040212,18.681455,0.798573
493229530,0.689846,RRab,g,19.606289,0.075364,2.351331,-1.417807,0.647920,0.102427,0.034901,18.482273,0.830388
493231761,0.578041,RRab,g,19.198300,0.023988,0.204878,-1.321209,0.542465,0.115326,0.033384,18.465712,0.791672
493232337,0.478368,RRab,g,19.349750,0.117692,0.286893,-1.452923,0.446550,0.116843,0.036419,18.467830,0.812087
493238590,0.573029,RRab,g,19.676536,0.086412,0.374966,-1.834108,0.557213,0.096358,0.026555,18.631182,0.936568
493238621,0.475979,RRab,g,19.459585,0.222106,1.057088,-1.430142,0.397995,0.096358,0.027314,18.705560,0.809538
493240540,0.556022,RRab,g,19.625935,0.132865,8.385612,-1.222526,0.501996,0.110773,0.031866,18.585995,0.758883
493240652,0.526878,RRab,g,19.951014,0.023534,0.928977,-1.614341,0.420706,0.110015,0.039454,18.719110,0.875282
493242234,0.604914,RRab,g,19.675933,0.383711,0.992994,-1.591565,0.419311,0.078148,0.024279,18.850431,0.844934
493242811,0.650313,RRab,g,19.405082,0.268979,1.495460,-1.926081,0.519216,0.102427,0.029590,18.756239,0.957561
493243831,0.552432,RRab,g,19.924415,0.024889,2.594606,-1.811662,0.415779,0.121396,0.040212,18.751873,0.916409
493246054,0.530053,RRab,g,19.740792,0.022288,8.882349,-1.649537,0.413507,0.117602,0.037178,18.616950,0.877725
493253169,0.643178,RRab,g,19.567674,0.049116,0.779286,-1.002936,0.523911,0.108497,0.043247,18.465723,0.703862
493259298,0.647842,RRab,g,19.113145,0.231085,0.146770,-1.459687,0.513092,0.091047,0.025038,18.562458,0.821673
493265321,0.555005,RRab,g,19.151236,0.069151,195.676443,-1.783696,0.514503,0.070561,0.039454,18.563450,0.903824
493267353,0.525789,RRab,g,19.566451,0.013664,4.765050,-1.464495,0.434567,0.067526,0.025038,18.588220,0.812627
493267377,0.556545,RRab,g,19.557770,0.017070,3.035416,-1.635370,0.428918,0.066767,0.025038,18.581679,0.855361
493269667,0.498889,RRab,g,19.634245,0.176831,0.115266,-1.319567,0.445967,0.080424,0.037936,18.565594,0.769725
493270032,0.704346,RRab,g,19.297562,0.068989,0.562037,-2.315988,0.483098,0.075113,0.028073,18.546156,1.080377
493271302,0.635312,RRab,g,19.592790,0.078481,6.070767,-1.429154,0.605535,0.089529,0.023520,18.519444,0.807815
493271304,0.358271,RRc,g,19.229297,0.052883,3.219267,-1.805534,0.347774,0.089529,0.023520,18.528313,0.924452
493272273,0.621811,RRab,g,19.370825,0.055020,0.358970,-1.076047,0.526070,0.088012,0.036419,18.475885,0.741602
493282762,0.556519,RRab,g,19.799355,0.080277,22.413431,-1.844012,0.456072,0.084977,0.025797,18.691417,0.914490
493283793,0.464012,RRab,g,19.772388,0.220702,0.520383,-1.515908,0.466890,0.113808,0.028073,18.623428,0.842817
493286927,0.373577,RRc,g,19.191222,0.081586,0.164368,-1.974718,0.375644,0.084218,0.034143,18.640810,0.950776
493289749,0.544159,RRab,g,19.550257,0.043186,5.516661,-1.507835,0.443981,0.078148,0.036419,18.504914,0.827443
493292096,0.621455,RRab,g,19.298050,0.346170,10.691711,-1.970986,0.497620,0.105462,0.041730,18.357256,0.966519
493292683,0.542148,RRab,g,18.536347,0.081879,0.530186,-1.570701,0.423017,0.081942,0.031866,18.578544,0.839111
493292704,0.668311,RRab,g,19.195242,0.654589,2.758584,-2.145785,0.433799,0.081942,0.031866,18.456779,1.020001
493293637,0.598527,RRab,g,19.122679,0.329754,0.236289,-1.477480,0.447737,0.080424,0.027314,18.600129,0.822356
493294696,0.708039,RRab,g,18.738719,0.146779,0.687049,-2.222362,0.450160,0.076631,0.031866,18.511348,1.060291
493295154,0.765638,RRab,g,19.273589,0.032313,0.014595,-2.108180,0.506084,0.085735,0.026555,18.607737,1.016264
493295950,0.627584,RRab,g,19.616488,0.017987,182.721036,-1.827511,0.606375,0.092564,0.025038,18.671049,0.927180
493296159,0.579110,RRab,g,19.768568,0.065315,0.413823,-1.977386,0.404678,0.086494,0.029590,18.705691,0.969892
493297597,0.535081,RRab,g,19.511316,0.023901,0.001808,-1.578809,0.395591,0.097116,0.031108,18.385663,0.849760
493302136,0.569419,RRab,g,19.560433,0.019431,3.061779,-1.829065,0.455829,0.124430,0.022762,18.675810,0.921198
493305018,0.693885,RRab,g,19.575345,0.102799,0.027148,-1.861494,0.565066,0.100151,0.030349,18.609297,0.926924
493308421,0.645296,RRab,g,19.430665,1.266628,3.809329,-2.547684,1.545054,0.131259,0.022762,18.679174,1.356622
493319073,0.546325,RRab,g,19.537413,0.314454,0.436587,-1.502330,0.494492,0.109256,0.031866,18.620936,0.840311
493321666,0.533539,RRab,g,19.417715,0.124884,15.255699,-1.325780,0.446243,0.111532,0.026555,18.353735,0.763765
493322527,0.650868,RRab,g,19.357464,0.025074,0.320079,-1.862422,0.508428,0.112291,0.031108,18.442991,0.930882
493340826,0.552819,RRab,g,19.310959,0.093860,0.128703,-1.538987,0.427850,0.097875,0.030349,18.557151,0.823886
493342101,0.524315,RRab,g,19.700691,0.095664,1.667543,-1.788626,0.473572,0.103186,0.039454,18.757402,0.905801
493343464,0.515309,RRab,g,19.389172,0.462989,75.280848,-1.331154,0.559396,0.119878,0.040212,18.329019,0.818036
493343482,0.571895,RRab,g,19.443346,0.202205,6.313457,-1.399607,0.550750,0.119878,0.040212,18.500221,0.830396
493347976,0.557863,RRab,g,19.420741,0.071292,3.573833,-1.687139,0.464028,0.120637,0.034143,18.627336,0.868181
493348061,0.595764,RRab,g,19.382786,0.036979,2.685674,-1.962922,0.456679,0.113808,0.030349,18.602910,0.949005
493348484,0.498325,RRab,g,19.213828,0.025785,30.113266,-0.436093,0.625604,0.100910,0.027314,18.258683,0.642596
493361977,0.646730,RRab,g,19.397786,0.021516,0.672909,-1.843214,0.427404,0.112291,0.029590,18.651509,0.908999
493365475,0.629405,RRab,g,18.784816,0.026544,4.279476,-1.878427,0.450469,0.132018,0.046282,18.487905,0.925196
493366319,0.691298,RRab,g,19.239171,0.021091,12.769093,-2.039383,0.489789,0.103186,0.034143,18.566267,0.997760
493367997,0.712209,RRab,g,19.207873,0.045685,0.290745,-1.524381,0.475094,0.098634,0.034143,18.527986,0.819093
493369428,0.665505,RRab,g,19.234854,0.029175,0.121397,-2.090401,0.413197,0.109256,0.024279,18.513404,0.978260
493383128,0.557684,RRab,g,19.614133,0.010523,52.868118,-2.587238,0.825836,0.100151,0.025797,18.824688,1.210755
493383973,0.567693,RRab,g,19.523226,0.033370,6.545244,-1.324236,0.464328,0.100910,0.022762,18.444875,0.781380
493385297,0.513443,RRab,g,19.485551,0.068918,3.828485,-1.976184,0.374167,0.103945,0.037178,18.585664,0.964576
493385630,0.647442,RRab,g,19.617636,0.020739,18.112438,-1.855946,0.467248,0.100910,0.037936,18.656961,0.927123
493406912,0.599038,RRab,g,19.619317,0.025728,5.602055,-1.290918,0.503793,0.108497,0.022762,18.601311,0.766194
493408383,0.625481,RRab,g,19.634478,0.013194,4.012509,-1.575788,0.447577,0.110773,0.018968,18.612001,0.844710
493408863,0.554287,RRab,g,19.385895,0.017146,114.615955,-1.497585,0.530255,0.105462,0.026555,18.425697,0.819213
493410400,0.596143,RRab,g,19.563300,0.019234,3.198448,-1.971573,0.519749,0.108497,0.028832,18.712579,0.987083
493417760,0.534721,RRab,g,19.720541,0.024771,0.246993,-2.195555,0.439827,0.092564,0.019727,18.753080,1.019872
493418011,0.483908,RRab,g,19.420983,0.024341,0.926576,-1.328708,0.479877,0.098634,0.025038,18.574088,0.773766
493419797,0.585295,RRab,g,19.043005,0.681062,1.145632,-1.400604,0.518462,0.095599,0.025038,18.407269,0.798006
493426335,0.579207,RRab,g,18.776229,0.110176,0.204302,-1.988404,0.449350,0.102427,0.026555,18.703753,0.966553
493427773,0.554378,RRab,g,18.802045,0.031656,20.631954,-1.686646,0.457318,0.100910,0.025797,18.694611,0.875441
493427981,0.614500,RRab,g,19.365867,0.519175,0.650772,-2.189298,0.622347,0.110773,0.034143,18.685404,1.039677
493429118,0.622567,RRab,g,19.256451,0.588026,0.066490,-1.554890,0.459736,0.127465,0.034143,18.382279,0.824260
493431685,0.618622,RRab,g,19.540764,0.013542,3.996150,-1.487963,0.569958,0.107739,0.023520,18.653980,0.833410
493432119,0.567182,RRab,g,19.717913,0.024330,0.000101,-1.992329,0.485179,0.107739,0.023520,18.707404,0.967270
493433548,0.545748,RRab,g,19.662709,0.022373,5.816343,-1.730376,0.405992,0.117602,0.025038,18.567956,0.892854
493434755,0.515138,RRab,g,19.011526,2.734571,0.661615,-1.451883,0.502090,0.109256,0.028832,18.692288,0.836246
493435297,0.660173,RRab,g,19.502395,0.015014,10.416309,-2.043386,0.483114,0.116843,0.024279,18.643376,0.995747
493435310,0.574278,RRab,g,19.524557,0.034990,0.018612,-0.371209,0.681283,0.110773,0.026555,18.244305,0.656880
493436188,0.626135,RRab,g,18.704885,0.153501,0.892053,-1.371599,0.465562,0.097875,0.028832,18.651705,0.810076
493442300,0.592955,RRab,g,19.246881,0.123725,0.424955,-1.231643,0.596976,0.120637,0.030349,18.549692,0.794426
493443357,0.631727,RRab,g,19.616634,0.037520,5.124007,-0.058328,0.602312,0.131259,0.022762,18.207496,0.589380
493450255,0.501875,RRab,g,19.443195,0.020264,0.330665,-1.603722,0.381676,0.123672,0.031108,18.609261,0.843728
493467851,0.671548,RRab,g,19.431094,0.010639,3.257947,-1.361239,0.507330,0.074355,0.031866,18.418206,0.795564
493467932,0.623607,RRab,g,19.556547,0.016857,7.762663,-1.492712,0.505992,0.082701,0.034901,18.486787,0.837726
493468141,0.622644,RRab,g,19.167331,0.065526,1.217887,-1.446426,0.599399,0.075113,0.037178,18.475446,0.839719
493468386,0.564503,RRab,g,19.548077,0.018552,1.933082,-1.920190,0.493289,0.058421,0.025038,18.746987,0.941008
493470409,0.642108,RRab,g,19.433312,0.117512,1.110630,-1.373675,0.473395,0.071320,0.028073,18.551637,0.804428
493472276,0.629835,RRab,g,19.053826,4.420004,1.342461,-1.569660,0.458902,0.080424,0.039454,18.556468,0.848082
493475564,0.632640,RRab,g,19.098699,0.035737,0.131042,-2.017524,0.417887,0.085735,0.035660,18.525412,0.973444
493478261,0.556584,RRab,g,19.594049,0.016204,0.002575,-2.290195,1.729005,0.094840,0.046282,18.602431,1.344360
493482707,0.662588,RRab,g,19.541534,0.229731,19.127908,-2.453012,0.856677,0.081183,0.040212,18.632372,1.148348
493482838,0.621847,RRab,g,19.311501,0.018526,1.201089,-0.545394,0.735347,0.081183,0.033384,18.199787,0.665851
493484818,0.341357,RRc,g,19.612116,0.072206,7.561001,-1.641813,0.405458,0.071320,0.029590,18.644159,0.875488
493488540,0.626021,RRab,g,19.540854,0.022208,0.693607,-1.711800,0.455813,0.072078,0.028832,18.614301,0.878798
493493314,0.546947,RRab,g,19.777128,1.036047,69.099115,-1.493369,0.422662,0.080424,0.037936,18.605054,0.816645
493493613,0.521902,RRab,g,19.701648,0.025536,0.224823,-1.300462,0.460917,0.074355,0.043247,18.720325,0.795546
493508211,0.533540,RRab,g,18.476160,0.024409,30.082029,-1.682029,0.477494,0.094840,0.040212,18.415805,0.897808
493510441,0.523842,RRab,g,19.555286,0.037135,4.473289,-1.984821,0.638362,0.078907,0.024279,18.609879,0.998975
493510613,0.570286,RRab,g,18.999628,0.027649,0.405096,-1.076500,0.448731,0.085735,0.037178,18.469725,0.737985
493510809,0.528608,RRab,g,18.783790,0.026013,3.953001,-1.686345,0.382418,0.076631,0.028073,18.578365,0.863950
493514209,0.710717,RRab,g,18.849908,10.066710,0.066081,-2.246826,0.493602,0.078148,0.039454,18.637084,1.065055
493529410,0.804431,RRab,g,19.321420,0.135641,36.677265,-1.976145,0.485371,0.071320,0.048558,18.484095,0.969456
493529655,0.299121,RRc,g,19.316823,0.023776,9.153000,-1.397256,0.367432,0.082701,0.047800,18.458176,0.790560
493531825,0.659897,RRab,g,18.909147,0.114981,0.728688,-0.877593,0.550724,0.082701,0.034143,18.440502,0.706371
493549082,0.571463,RRab,g,19.158599,0.045448,0.040764,-1.252941,0.499001,0.068285,0.040971,18.461435,0.776595
493556980,0.618320,RRab,g,18.930474,0.070825,1.108637,-1.519006,0.462220,0.062974,0.053111,18.665259,0.831163
493559394,0.624821,RRab,g,18.894417,1.138069,6.357614,-2.038376,0.505470,0.094840,0.044006,18.720252,1.000651
493567378,0.625606,RRab,g,18.745671,0.218816,0.077234,-1.251527,0.533474,0.076631,0.041730,18.365338,0.783440
493593915,0.684899,RRab,g,19.295786,0.057520,0.251066,-2.037663,0.422941,0.076631,0.033384,18.456728,0.976614
493611205,0.577140,RRab,g,18.520135,0.777733,0.206471,-1.632258,0.500573,0.084977,0.025797,18.459081,0.849842
493611998,0.662378,RRab,g,19.328099,0.055997,0.004218,-1.598441,0.466012,0.074355,0.018209,18.681084,0.843061
493612064,0.609986,RRab,g,19.743793,0.033718,0.020365,-1.465613,0.541266,0.080424,0.034901,18.567571,0.840464
493614902,0.717214,RRab,g,18.992646,0.034363,24.897340,-1.617410,0.581580,0.078907,0.038695,18.432129,0.866086
493615320,0.683350,RRab,g,18.868457,0.026333,2.978539,-1.838118,0.519119,0.078907,0.044006,18.517388,0.908829
493618077,0.566253,RRab,g,19.034679,0.075746,0.605072,-1.629952,0.451855,0.096358,0.038695,18.327100,0.872132
